B8E094CE12567A1CE4B2FF6E3BBA5F5C,42264,17511,3gnet,865199,116.79.203.74,116.79.216.163,2015-08-14 23:12:40.987173,2015-08-14 23:13:41.140855,60,675,527,1,10.162.69.69,57097,140.205.140.76,80,200,http://wxapi.taobao.com/api/user/updateSetting.json?,3.4.2_ANDROID_TMS(HM NOTE 1LTEW;Xiaomi;android;4.4.2;19)  AliApp(WX/3.4.2),application/x-www-form-urlencoded
B8E094CE12567A1CE4B2FF6E3BBA5F5C,42264,17511,3gnet,865199,116.79.203.74,116.79.216.163,2015-08-14 23:12:41.178991,2015-08-14 23:13:41.349858,60,639,527,1,10.162.69.69,57100,140.205.140.76,80,200,http://wxapi.taobao.com/api/user/updateSetting.json?,3.4.2_ANDROID_TMS(HM NOTE 1LTEW;Xiaomi;android;4.4.2;19)  AliApp(WX/3.4.2),application/x-www-form-urlencoded
E75EF5EE3E1B7924C99A5BB179632749,42266,26392,3gnet,353061,116.79.199.19,116.79.216.164,2015-08-14 23:13:41.358928,2015-08-14 23:13:41.480363,0,123,58,1,10.164.83.222,33751,123.125.104.183,4829,0,,,
76F32E30D60D71A1D74E2362AAA3ADB5,42258,12062,3gnet,358366,116.79.205.48,116.79.216.163,2015-08-14 23:13:02.417421,2015-08-14 23:13:41.425587,39,1096,0,1,10.165.248.180,61946,17.143.161.88,5223,0,,,
B8E094CE12567A1CE4B2FF6E3BBA5F5C,42264,17511,3gnet,865199,116.79.203.74,116.79.216.163,2015-08-14 23:12:41.359250,2015-08-14 23:13:41.530899,60,642,527,1,10.162.69.69,57104,140.205.140.76,80,200,http://wxapi.taobao.com/api/user/updateSetting.json?,3.4.2_ANDROID_TMS(HM NOTE 1LTEW;Xiaomi;android;4.4.2;19)  AliApp(WX/3.4.2),application/x-www-form-urlencoded
B8E094CE12567A1CE4B2FF6E3BBA5F5C,42264,17511,3gnet,865199,116.79.203.74,116.79.216.163,2015-08-14 23:12:41.368028,2015-08-14 23:13:41.540855,60,690,527,1,10.162.69.69,57105,140.205.140.76,80,200,http://wxapi.taobao.com/api/user/updateSetting.json?,3.4.2_ANDROID_TMS(HM NOTE 1LTEW;Xiaomi;android;4.4.2;19)  AliApp(WX/3.4.2),application/x-www-form-urlencoded
A5CB931C2422A4DEC8F71BAD56034FD8,42250,29322,3gwap,865645,116.79.199.8,116.79.216.164,2015-08-14 22:22:15.799271,2015-08-14 23:14:38.798388,300451,175200,175200,1,10.151.56.54,56819,10.0.0.172,80,206,http://10.0.0.172/upic/2015/08/14/20/BMjAxNTA4MTQyMDM1MzVfMTIwODczOThfMzQxMTk4ODgyXzJfMw==.mp4,Mozilla/5.0 (Linux; U; Android 4.1.1; zh-cn; MI 2S Build/JRO03L) AppleWebKit/533.1 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.4 TBS/025438 Mobile Safari/533.1 V1_AND_SQ_5.8.0_264_YYB_D QQ/5.8.0.2505 NetType/3G WebP/0.3.0,video/mp4
4C8450B13B171D931756C5992EFFCA3D,42578,39200,3GNET,359240,116.79.199.30,116.79.216.162,2015-08-14 23:13:41.439696,2015-08-14 23:13:41.679665,0,272,168,1,10.166.6.113,57138,14.152.65.20,80,0,,,
B8E094CE12567A1CE4B2FF6E3BBA5F5C,42264,17511,3gnet,865199,116.79.203.74,116.79.216.163,2015-08-14 23:12:41.549064,2015-08-14 23:13:41.730948,60,693,527,1,10.162.69.69,57108,140.205.140.76,80,200,http://wxapi.taobao.com/api/user/updateSetting.json?,3.4.2_ANDROID_TMS(HM NOTE 1LTEW;Xiaomi;android;4.4.2;19)  AliApp(WX/3.4.2),application/x-www-form-urlencoded
B8E094CE12567A1CE4B2FF6E3BBA5F5C,42264,17511,3gnet,865199,116.79.203.74,116.79.216.163,2015-08-14 23:12:41.769046,2015-08-14 23:13:41.929908,60,654,527,1,10.162.69.69,57111,140.205.140.76,80,200,http://wxapi.taobao.com/api/user/updateSetting.json?,3.4.2_ANDROID_TMS(HM NOTE 1LTEW;Xiaomi;android;4.4.2;19)  AliApp(WX/3.4.2),application/x-www-form-urlencoded
B8E094CE12567A1CE4B2FF6E3BBA5F5C,42264,17511,3gnet,865199,116.79.203.74,116.79.216.163,2015-08-14 23:12:41.948030,2015-08-14 23:13:42.108892,60,657,527,1,10.162.69.69,57114,140.205.140.76,80,200,http://wxapi.taobao.com/api/user/updateSetting.json?,3.4.2_ANDROID_TMS(HM NOTE 1LTEW;Xiaomi;android;4.4.2;19)  AliApp(WX/3.4.2),application/x-www-form-urlencoded
8A2B32E17290C8FFE3CAE0884A81E705,42262,36497,3gnet,013351,116.79.199.49,116.79.216.164,2015-08-14 23:13:42.171904,2015-08-14 23:13:42.171904,0,52,0,1,10.160.70.176,57136,14.17.52.136,443,0,,,
CCACDD9629CB79E09A97D38B8132691E,42252,27622,3gnet,358027,116.79.199.43,116.79.216.164,2015-08-14 23:13:42.174481,2015-08-14 23:13:43.619951,1,140,270,1,10.160.65.10,57830,210.21.196.6,53,0,p60-buy.itunes.apple.com,,
